id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
943486,Wonderful frontbeach vila Cadaques,5001425,Massimo,,Cadaqués ,42.27014,3.26768,Entire home/apt,586,2,31,9/19/21,0.3,2,345,3,HUTB-038649
945519,Beautiful apartment 4 p 300 meters from the beach.,5144169,Manuel,,Lloret de Mar,41.69594,2.82967,Entire home/apt,105,5,10,9/12/19,0.11,1,365,0,HUTG-015775
946944,beautiful house in Costa Brava Giro,5131457,Vanessa,,Santa Cristina d'Aro,41.80869,2.96737,Entire home/apt,200,3,0,,,1,365,0,
952327,Spacious beachfront appartment,5169407,Marijke,,Cadaqués ,42.28729,3.2751,Entire home/apt,196,2,14,9/27/21,0.26,2,195,7,HUTB-007068
952410,casa de campo,510257,Isabel,,Saus,42.12201,2.93607,Entire home/apt,235,5,8,8/7/21,0.1,1,363,2,HUTG-021577
955814,Bolvir Duplex Magnificent Views,4603241,Manel,,Bolvir,42.42072,1.8804,Entire home/apt,158,2,62,9/19/21,0.58,1,64,6,HUTG-012641
961025,Can Roca Rural | Apartament,5233731,Jaume,,Sant Joan de les Abadesses,42.22259,2.26174,Entire home/apt,240,1,20,7/19/20,0.23,1,365,0,HUTG-014438
965090,Cadaqués  - Charming house with view,5261900,,,Cadaqués ,42.28995,3.278,Entire home/apt,330,4,10,8/17/21,0.1,3,267,2,HUTG-025987
965317,Charming&Cosy in Costa Brava heart,3050870,Berard,,Begur,41.95584,3.20999,Entire home/apt,209,6,37,10/23/21,0.4,1,332,7,HUTG-017869
965621,Costabravaforrent Pedró,4208003,Cristina,,L'Escala,42.12486,3.12689,Entire home/apt,121,4,2,5/5/19,0.02,32,176,0,HUTG-011087
966925,Costabravaforrent Palas Atenea,4208003,Cristina,,L'Escala,42.10941,3.1707,Entire home/apt,154,4,22,7/17/21,0.21,32,135,1,HUTG-008271
967804,"Apartment in Casa Bahia, B/B",5280654,Gabriela,,Castelló d'Empúries,42.24266,3.12578,Entire home/apt,70,3,25,9/22/21,0.38,17,325,6,HUTG-015004
984995,Together w family¬∑friends in cozy apartment-lofts!,5399385,Maria & Stendert,,Montagut i Oix,42.24354,2.58316,Entire home/apt,314,2,6,1/1/20,0.06,4,58,0,
991581,"Biorural apartment together forest, with biopool",5445384,Pilar I Jordi,,Vidreres,41.79971,2.78563,Entire home/apt,55,2,179,12/26/21,1.7,1,311,22,HUTG-016060
994119,"Bonito apartamento 1a linea. Mar, rio, wifi y aire",5460590,M¬™ Pilar,,Castelló d'Empúries,42.23832,3.12138,Private room,100,7,0,,,1,180,0,HUTB-026277
999692,Nice apartment 50m close to the sea,5344604,Familia Font,,Llançà,42.37437,3.15631,Entire home/apt,75,3,6,7/14/17,0.06,1,363,0,
1000382,Double room near train/bus station,5499707,Pilar,,Girona,41.98104,2.81403,Private room,33,2,220,12/13/21,2.09,2,330,11,
1013751,Apartment in the Port of Llançà,3491250,Carles I Eva,,Llançà,42.36913,3.15825,Entire home/apt,68,2,15,5/24/21,0.14,1,211,2,HUTG-000700
1015826,Views of the Port Marina Palamos,5589783,La Fosca Serveis,,Palamós,41.84707,3.13374,Entire home/apt,110,4,9,8/30/21,0.1,41,0,1,HUTG-010377
1016847,Comfortable appartment in Cadaqués ,2184774,Hella,,Cadaqués ,42.28661,3.29771,Entire home/apt,176,7,17,8/28/21,0.26,1,318,3,HUTG-036543
1039168,B&B OASIS -HORSE RIDING TRAILS from 1h to 5 days,5712764,Sofia Lamblin,,Caldes de Malavella,41.86538,2.80978,Entire home/apt,76,1,13,6/5/19,0.12,3,264,0,
1040271,Nice House in Costa Brava!,5727697,Manel & Dolors,,Pals,42.00241,3.18659,Entire home/apt,80,4,39,8/14/21,0.38,1,3,2,HUTG-01307135
1043918,Downtown - 5min walk to the beach,5747664,Celine,,Roses,42.2668,3.17832,Entire home/apt,100,2,85,8/29/21,0.8,1,348,6,
1044402,Old house in the heart of Cadaques,5261900,,,Cadaqués ,42.2892,3.27676,Entire home/apt,236,4,18,9/3/21,0.18,3,354,6,HUTG-025352
1046628,house for 6 people in the Empordà,1817196,Anna,,Bellcaire d'Empordà,42.08081,3.10273,Entire home/apt,133,2,9,9/6/20,0.09,4,340,0,pg-005060
1054770,Single room near train/bus station,5499707,Pilar,,Girona,41.98193,2.81241,Private room,28,2,215,10/5/21,2.03,2,284,9,
1055326,Emporda country house Ampurias,5811951,Tanit,,Viladamat,42.13362,3.07475,Entire home/apt,120,7,16,4/24/18,0.15,2,244,0,Exempt
1055412,"Charming house in Costa Brava, with swimming pool",5812462,Andrea,,Palafrugell,41.93103,3.12969,Entire home/apt,350,5,30,9/5/21,0.29,1,324,2,HUTG-012352
1061022,House with 3 rooms and garden.,5842034,Xavi,,Bàscara,42.14969,2.9305,Entire home/apt,132,2,7,9/2/18,0.11,3,6,0,HUTG-017536
1061863,Rural luxury experience hidden and quiet,5712764,Sofia Lamblin,,Caldes de Malavella,41.86594,2.81099,Private room,240,3,1,8/12/13,0.01,3,313,0,
1061914,Perfect place for GOLF lovers . 5 min from PGA,5712764,Sofia Lamblin,,Caldes de Malavella,41.86536,2.8115,Private room,124,1,6,7/16/19,0.06,3,320,0,
1065248,Direct view of the beach and sea.,5730295,–°–µ—Ä–≥–µ–π,,Castelló d'Empúries,42.23964,3.12446,Entire home/apt,40,15,21,7/21/19,0.26,1,364,0,HUTG-033309
1067719,Beautiful Chalet in the Costa Brava,5558571,Maricarmen,,Vidreres,41.80106,2.80877,Entire home/apt,257,5,1,8/18/19,0.03,1,365,0,
1070589,LIKE IN A BOAT,5890209,Elisabet,,Begur,41.96799,3.22945,Entire home/apt,280,5,11,6/8/21,0.16,1,328,1,
1071215,L'ESTARTIT COZY BEACHFRONT APT.,5893073,Núria,,Torroella de Montgrí,42.05522,3.2022,Entire home/apt,80,2,5,7/27/19,0.06,2,246,0,HUTG-003777
1071662,LUXURY SEAVIEW S'AGARO COSTA BRAVA,1830359,Antonio,,Castell-Platja d'Aro,41.7962,3.05224,Entire home/apt,575,14,0,,,1,362,0,
1073653,Beachfront studio in Empuriabrava,5905884,Miguel,,Castelló d'Empúries,42.24197,3.1258,Entire home/apt,125,7,16,8/22/18,0.18,1,364,0,HUTG-059478
1076045,Casa Estret,2944513,Macià,,La Tallada d'Empordà,42.08149,3.05371,Entire home/apt,8638,2,57,10/5/21,0.56,7,8,11,HUTG027017
1088214,Holiday Costa Brava Spain Sils,5980639,Delfina,,Sils,41.84476,2.73813,Entire home/apt,240,50,1,4/16/17,0.02,10,364,0,HUTG-013639
1088803,illes medes,5007417,Jordi,,Torroella de Montgrí,42.04296,3.19553,Entire home/apt,67,1,5,8/1/21,0.17,3,334,3,HUTG-006112
1092414,Catalan Farmhouse Apartment with Mountain Views,6001589,Donny,,Sales de Llierca,42.24708,2.64566,Entire home/apt,257,2,17,9/19/21,0.24,7,350,3,HUTB-075467
1095953,Can Salvi,6021858,Carmel,,Cabanelles,42.2142,2.7979,Entire home/apt,100,4,0,,,1,91,0,HUTG-022641
1098747,CASA RURAL CERCA DE GIRONA. NATURAL,6037078,Paco,,Sant Julià de Ramis,42.02944,2.85414,Private room,50,2,71,7/20/19,0.67,1,274,0,
1111275,Apartamento independiente familiar,6093699,Fei,,Figueres,42.25685,2.96489,Entire home/apt,54,1,661,12/21/21,6.34,2,358,96,HUTG-042140
1112277,"Beautiful room in Montjuic, Girona",5864083,Olga,,Girona,41.99305,2.8294,Private room,42,2,32,11/1/21,0.36,1,363,5,
1116270,OLD FISHER HOUSE RENOV COSTA BRAVA,6126248,Margarita,,Sant Feliu de Guíxols,41.78395,3.03722,Entire home/apt,123,4,9,8/18/21,0.09,1,364,1,HUTB-007485
1120751,Costabravaforrent Masferrer 3,4208003,Cristina,,L'Escala,42.12406,3.13372,Entire home/apt,59,4,3,7/25/16,0.03,32,174,0,HUTG-011077
1122713,Begur - COSTA BRAVA PRIVATE POOL,6159557,Fernando,,Palafrugell,41.89713,3.19209,Entire home/apt,199,2,59,8/14/21,0.58,2,78,2,
1126765,Apartament Marta,6181607,Didac,,Cadaqués ,42.29146,3.27837,Entire home/apt,70,2,301,12/26/21,3.24,2,348,41,HUTG-002471
1140003,Sunny Flat with Roof Terrace and Balcony,6220502,Darren & Yuki,,Girona,41.97765,2.80776,Entire home/apt,55,3,36,11/14/21,0.46,1,325,5,
1140363,Tamariu: the most exclusive and quiet beach,6253854,Lupe Y Ramon,,Palafrugell,41.91834,3.20515,Entire home/apt,80,4,92,10/30/21,0.89,1,202,3,HUTG-017839
1143351,Beautiful house with amazing views!,4749285,Mercedes,,El Port de la Selva,42.3404,3.20849,Entire home/apt,273,7,0,,,1,243,0,
1143427,Costabravaforrent Briu,4208003,Cristina,,L'Escala,42.10867,3.14175,Entire home/apt,7192,7,4,8/15/20,0.06,32,0,0,HUTG-011088
1144202,Suite near Girona and Costa Brava,3880512,Isabel,,Cassà de la Selva,41.8838,2.87506,Private room,33,2,0,,,1,358,0,
1145799,Apartment Costa Brava (TossaMar),6282792,Adriana,,Tossa de Mar,41.72449,2.93297,Entire home/apt,86,5,37,7/23/19,0.36,1,363,0,HUTG-014155
1149059,holiday apartment close to Besalu,6299380,Ellen-Marie,,Sant Ferriol,42.17694,2.64977,Entire home/apt,179,7,2,4/6/15,0.02,1,365,0,
1155289,Sch√∂ne Villa Meerblick private Pool Costa Brava,4903781,Montserrat,,Calonge,41.83289,3.0772,Entire home/apt,143,7,15,10/30/21,0.27,2,106,8,HUTG-009584
1155461,Apartment in Costa brava with beautifull garden,6332096,Alicia,,Regencós,41.95222,3.17034,Entire home/apt,126,2,23,9/24/21,0.55,3,350,5,HG-002494
1160633,Attic close Llançà Beach. Wifi,2816160,Sonia,,Llançà,42.36987,3.15986,Entire home/apt,60,5,32,9/12/21,0.31,1,263,6,HUTG-025870
1162520,Casa rural Siglo XVIII en Pals - Costa Brava,6367643,Hilda,,Pals,41.97039,3.14279,Entire home/apt,200,2,94,12/7/21,1.12,1,194,11,HUTG-015353
1170806,"COSTA BRAVA, PEACE & 5MIN WALK TO THE BEACH",6272246,Eva I Ana,,Lloret de Mar,41.70822,2.87815,Private room,30,1,193,9/20/21,1.89,4,109,12,Exempt
1171002,"COSTA BRAVA, NATURE & 5 MIN WALK FROM DE BEACH",6272246,Eva I Ana,,Lloret de Mar,41.70829,2.87827,Private room,22,1,168,11/5/21,1.64,4,108,18,Exempt
1171096,"BEACH 5 MIN WALK, COSTA BRAVA, NATURE & PEACE",6272246,Eva I Ana,,Lloret de Mar,41.70818,2.87825,Private room,22,1,216,10/14/21,2.1,4,109,17,Exempt
1177210,Stone fortified  House in wine territory,3810507,Yves,,Capmany,42.37118,2.92058,Entire home/apt,247,2,8,12/29/21,1.8,1,357,8,HUTG-028488
1177741,Sant Feliu charming beach apartment,6443712,Soledad,,Sant Feliu de Guíxols,41.77905,3.0273,Entire home/apt,105,3,15,8/17/18,0.15,1,363,0,
1197111,Rustical house for rent in Pals.,5965692,Irene,,Pals,41.97098,3.14828,Entire home/apt,99,2,104,9/5/21,1.01,1,86,11,HUTG-014105
1203651,Private apartment in villa with pool.,5405357,Rosa & Maite,,Castell-Platja d'Aro,41.82544,3.07528,Entire home/apt,350,7,4,9/3/16,0.04,1,364,0,HUTG-024308
1205757,Habitación doble + ba√±o y terraza,6586355,Montse,,Vidreres,41.79304,2.77412,Private room,38,2,58,11/4/21,0.57,1,294,8,
1212820,Apartment port de rei stunning wiew,6620645,Myriam,,L'Escala,42.11284,3.1667,Entire home/apt,75,2,70,4/5/21,0.67,2,298,1,
1215790,"100m FROM THE BEACH, with TERRACE",3149645,Cristina,,Palamós,41.84984,3.1265,Entire home/apt,60,7,10,2/18/18,0.1,1,0,0,HUTG-017955
1222762,house in a quiet village,6404885,Maria,,Ordis,42.21904,2.90744,Entire home/apt,65,2,4,8/31/21,0.04,1,363,1,HUTG-012585
1228453,"ALMADRAVASOL¬∑COM - House w/ parking , wifi and A/C",6623729,Alex,,Roses,42.24287,3.20562,Entire home/apt,54,4,21,11/5/21,0.47,1,0,6,HUTG-031144
1229186,RUSTIC APARTMENT TOSSA near BEACH,1298586,Kristjan Y Ana,,Tossa de Mar,41.71813,2.93183,Entire home/apt,138,2,20,4/5/21,0.2,107,11,1,HUTG-011067
1234785,"Begur, house w/garden & pool, view to sea & castle",6732502,Emmanuelle,,Begur,41.95188,3.20297,Entire home/apt,335,7,1,8/30/21,0.24,1,59,1,HUTG-026895
1235226,Romantic apartment,6734387,Encarna,,Blanes,41.67434,2.78717,Entire home/apt,65,2,287,12/7/21,2.8,1,185,21,HUTG-057866
1236131,APARTMENT POOL TERRACE TOSSA DE MAR,1298586,Kristjan Y Ana,,Tossa de Mar,41.72165,2.93347,Entire home/apt,106,2,15,8/25/21,0.17,107,290,1,HUTG-011065
1242933,PALAMOS HOUSE(Near beach La Fosca) HUTG-019098,6774688,Marta,,Palamós,41.85578,3.13043,Entire home/apt,103,2,33,7/29/19,0.32,1,362,0,HUTG-019098
1243138,"Apartment to rent in ""Costa Brava""",6775668,Maite,,L'Escala,42.12349,3.1346,Entire home/apt,53,2,190,12/6/21,1.88,1,307,19,HUTG-013861
1245436,Stunning seaview flat by the beach of La Fosca,6571370,Corinne Et Delphine,,Palamós,41.85845,3.14767,Entire home/apt,74,3,36,7/17/21,0.45,1,0,4,Hutb-014309
1250062,HOLIDAY HOUSE WITH POOL ANELL ARO,6811852,Olga,,Castell-Platja d'Aro,41.82205,3.06874,Entire home/apt,143,7,1,8/3/21,0.2,1,358,1,HUTG-025234
1251914,Apartamento vistas al mar en Palamós - Costa Brava,6691762,Oriol,,Calonge,41.83616,3.09261,Entire home/apt,100,2,76,9/19/21,0.75,3,308,8,HUTG-024990
1252013,"Can Rossa, family house",6843002,Homayun,,Quart,41.94804,2.84223,Entire home/apt,314,2,18,8/15/20,0.18,1,362,0,HUTG-014655
1253610,Apart Costa Brava. 2min de la playa,6829930,Arandilla,,Blanes,41.66766,2.78122,Entire home/apt,120,6,7,8/25/19,0.07,1,365,0,HUTL-371021
1257692,Casa con encanto en COSTA BRAVA,2389641,Helena,,Ullà,42.04805,3.10867,Entire home/apt,175,7,7,8/8/20,0.07,1,362,0,HUTG-029341
1262051,apartment with countryside views,6595329,Nathan,,Maià de Montcal,42.20932,2.73697,Entire home/apt,73,2,5,11/4/18,0.07,7,0,0,ATG-000053
1264094,Habitaciones en la Costa Brava,6882034,Tat,,La Bisbal d'Emporda,41.957,3.03632,Private room,46,1,111,8/23/21,1.07,3,363,9,
1266293,Modern design house close to Girona,1406248,Anna,,Santa Coloma de Farners,41.86285,2.66008,Entire home/apt,150,14,11,8/6/21,0.11,1,365,1,
1269893,Masía en el parque natural de la Garrotxa,6895785,Mariona,,Olot,42.18014,2.51623,Entire home/apt,140,2,73,12/8/21,0.71,1,326,7,HUTG007256
1271816,Nice appartement Platja d Aro,6922285,Marie H√©lène,,Castell-Platja d'Aro,41.81569,3.06361,Entire home/apt,88,7,1,8/9/21,0.21,1,364,1,
1274583,Can Portell by 123ole: the Pink Box 2 pers,6937790,Debbie,,Cornella del Terri,42.06459,2.84449,Private room,105,1,0,,,6,365,0,PG000798
1275755,Duplex with outstanding sea views,6943798,Hugues,,Cadaqués ,42.28784,3.27701,Entire home/apt,174,2,219,12/6/21,2.12,1,331,26,
1277342,"Dar Mima^^, sunny spot at 150mts from the beach",4442105,Sara,,Palafrugell,41.91841,3.20487,Entire home/apt,200,3,27,8/21/21,0.27,3,358,4,HUTG-009818
1279567,Apartment with sea views,6962932,Maria,,Torroella de Montgrí,42.05528,3.2047,Entire home/apt,120,7,3,8/26/21,0.09,1,179,1,
1284270,Charming studio apartment,6987098,M√≤nica,,"Cruïlles, Monells i Sant Sadurní de l'Heura",41.97479,2.9991,Entire home/apt,90,7,186,8/14/21,1.85,1,365,1,
1286733,"Rustic ""Mas"" farmhouse Costa Brava | Dalí 2 Pax",3961251,Ana,,Vilanant,42.25835,2.87583,Entire home/apt,99,3,69,12/8/21,0.71,3,363,5,
1302211,Agr√©able appartement T2 ROSAS - Grande terrasse -,7080673,Marc,,Roses,42.26628,3.15765,Entire home/apt,75,7,6,8/4/19,0.07,1,0,0,Exempt
1302560,APARTAMENTO CALA CANYET(URB.ROSAMAR,7081448,Mercè,,Santa Cristina d'Aro,41.7638,2.98243,Entire home/apt,40,6,44,9/11/17,0.43,1,37,0,HUTG-013372
1302826,Casa con jardín en el casco antiguo,7083248,Monica,,Girona,41.98561,2.82711,Entire home/apt,98,1,301,12/19/21,2.95,2,326,68,HUTG-014783
1302878,Charming & sunny appt with sea view,7067451,Arnaud,,Sant Feliu de Guíxols,41.78853,3.04265,Entire home/apt,50,3,16,8/18/21,0.18,1,85,2,
1305002,Apartamto lujo Palamos Costa Brava,6691762,Oriol,,Calonge,41.83616,3.09261,Entire home/apt,100,2,79,9/3/21,0.78,3,332,4,HUTG-024989
1307043,BEAUTIFUL FARMHOUSE 10 MIN. GIRONA,7105791,Dolors,,Bescanó,41.95851,2.76433,Entire home/apt,686,2,31,6/28/20,0.31,1,326,0,HUTG-5366
1311534,Luxury Villa on the Costa Brava,6421296,Juli√°n,,Sant Feliu de Guíxols,41.7828,3.03791,Entire home/apt,9999,2,14,10/3/21,0.43,1,0,3,HUTG-002644
1323857,Renovated charming house with patio in Cadaques,7147705,Nathalie,,Cadaqués ,42.28668,3.27337,Entire home/apt,150,3,108,11/14/21,1.05,1,115,12,
1326454,Apartment in Tossa de Mar,6960307,M Carmen,,Tossa de Mar,41.72074,2.93447,Entire home/apt,100,4,34,10/31/21,0.33,3,349,5,
1328464,Apartamento en la playa de PALS.,6672023,Iago,,Begur,41.97593,3.20079,Entire home/apt,166,4,14,8/22/21,0.18,1,355,1,
1329275,chic loft with countryside views,6595329,Nathan,,Maià de Montcal,42.2098,2.73709,Entire home/apt,110,2,6,9/21/21,0.23,7,254,1,ATG-000053
1329359,Sa Tuna. A 2 minute walk to beach,7212885,Carina I Jordi,,Begur,41.961021,3.229251,Entire home/apt,350,3,18,6/13/21,0.27,1,117,1,HUTG-031582
1330145,CALELLA PALAFRUGELL Panoramic views,7216312,Merce,,Palafrugell,41.88572,3.18055,Entire home/apt,131,3,88,11/5/21,0.94,1,217,5,HUTG-012356
1334079,Villa close to La Fosca beach,5589783,La Fosca Serveis,,Palamós,41.857,3.14074,Entire home/apt,10,4,1,7/30/21,0.19,41,0,1,HUTG-001836
1337942,Fully equipped studio for 2 people,1817196,Anna,,Bellcaire d'Empordà,42.08109,3.10352,Private room,53,4,11,8/3/20,0.11,4,313,0,pg-005070
1351195,Tossa de Mar Tourist Accommodation,7332030,Sergio,,Tossa de Mar,41.74294,2.89634,Entire home/apt,529,1,43,12/6/21,0.48,1,343,12,HUTG-03810
1351849,House for 10 people 10 minutes from Lloret de Mar,7335939,Luciano,,Vidreres,41.75635,2.82061,Entire home/apt,350,3,39,8/28/21,0.42,1,86,5,HUTG-009613
1351892,PORT D¬¥ARO LUXURY WATERFRONT APT.,7336333,Ramon,,Castell-Platja d'Aro,41.80475,3.05825,Entire home/apt,130,10,6,7/28/19,0.06,1,341,0,Exempt
1355202,Habitación en la Costa Brava,6882034,Tat,,La Bisbal d'Emporda,41.95631,3.03777,Private room,31,1,84,12/5/21,0.82,3,362,8,
1358469,La Cabanya d'en Joan,7373837,Enric,,La Vall d'en Bas,42.13321,2.43002,Entire home/apt,68,1,215,12/30/21,2.38,1,324,36,HUTG-002840
1362315,BEGUR - COSTA BRAVA PRIVATE POOL,6159557,Fernando,,Palafrugell,41.89563,3.1921,Entire home/apt,199,2,32,9/26/21,0.34,2,106,14,
1364510,Mas Prat - Rural House PG-000695,7406452,Jaume,,La Vall de Bianya,42.21003,2.44936,Entire home/apt,130,2,6,8/10/20,0.1,1,312,0,PG-000636
1376640,House with sea view at Costa Brava,7458319,Jani,,Roses,42.25034,3.20268,Entire home/apt,190,4,24,9/7/21,0.27,1,365,10,HUTG-058533
1383009,"Costa Brava, 50 m from beach 3",823626,"Pisos Costa Brava (A Family - Ana,",,Calonge,41.84808,3.10555,Entire home/apt,227,2,0,,,9,362,0,HUTG-024427
1383249,–°ozy apartment for a family in Lloret de Mar,7489479,Polina,,Lloret de Mar,41.69928,2.84052,Entire home/apt,135,13,3,8/23/19,0.04,1,365,0,
1390079,Nice apartment in Costa Brava,7517650,Alejandra,,La Selva de Mar,42.32281,3.18749,Entire home/apt,100,2,43,8/20/21,0.42,1,355,3,
1391360,APARTMENT BEACH PALAMOS COSTA BRAVA,7521532,Manel,,Palamós,41.85145,3.12079,Entire home/apt,60,5,48,7/22/21,0.47,1,268,3,HUTG 014355
1414868,Triplex con vistas en casco antiguo,7083248,Monica,,Girona,41.98673,2.82843,Entire home/apt,96,1,365,12/13/21,3.64,2,346,64,HUTG-014783
1420466,Apartamento agroturismo naturaleza Alta Garrotxa,5937069,Laia,,Montagut i Oix,42.2652,2.51462,Entire home/apt,360,2,3,8/17/16,0.04,3,48,0,PG-000964
1422502,Full appartment w.pool near Costa Brava beaches,7656582,Rafa,,Palafrugell,41.91369,3.15749,Entire home/apt,95,7,35,8/14/21,0.34,1,363,1,HUTG-014685
1432288,Cottage 4-9 people Beach 17km Pool,7696502,Turisme Rural Can Gat Vell SCP,,Saus,42.12265,2.93454,Entire home/apt,315,2,4,12/7/21,0.08,3,349,2,PG000025
1435644,Cottage 3 people Pool.Beach 17km,7696502,Turisme Rural Can Gat Vell SCP,,Saus,42.1241,2.93692,Private room,87,2,2,8/19/19,0.03,3,339,0,HUTG026091
1436495,Torre Can Ripoll,7717608,Angels,,Sant Hilari Sacalm,41.87816,2.50805,Entire home/apt,131,2,54,11/14/21,0.53,1,268,9,HUTG-013276
1436811,Casa Rural La Casanova de Beuda,7718938,Montserrat,,Beuda,42.23775,2.70862,Entire home/apt,225,2,20,11/28/21,0.26,1,354,7,HUTG-023560
1448952,Casa-Apartamento duplex en S'Agaró,7776460,Jaume,,Sant Feliu de Guíxols,41.7831,3.0418,Entire home/apt,60,3,17,9/15/20,0.18,1,0,0,HUTG-047587
1452110,Alt Emporda- Tourism in a vineyard property,2345844,Xavi,,Capmany,42.36026,2.92218,Entire home/apt,440,7,6,5/6/18,0.07,1,222,0,ATG-000010
1454350,DUPLEX WATERFRONT 130m2 -3 BEDROOMS,4673758,Genevieve,,L'Escala,42.12185,3.13748,Entire home/apt,179,4,4,8/24/19,0.06,1,364,0,HUTG-031041
1475818,Terrasse house Catalonian village,7898591,Lola,,Saus,42.12115,2.9619,Entire home/apt,106,38,5,8/29/16,0.05,1,364,0,
1481890,PRECIOSO DEPARTAMENTO!!!,7928366,Sonia,,Palafrugell,41.9133,3.15855,Entire home/apt,100,2,26,12/8/21,1.41,1,360,18,
1485020,La Tina del Mas Vilà,7944355,M√≤nica Lloveras,,"Cruïlles, Monells i Sant Sadurní de l'Heura",41.97826,2.98029,Entire home/apt,258,2,10,10/13/21,0.11,1,274,3,HUTG-053566
1490260,"Can Portell by 123ole: 7 rooms, max 15 pers.",6937790,Debbie,,Cornella del Terri,42.06426,2.84477,Entire home/apt,1071,1,0,,,6,365,0,PG-000798
1492349,Beautiful Apartment La Fosca,6992168,Simona,,Palamós,41.85112,3.13948,Entire home/apt,240,4,7,11/6/21,0.08,1,285,4,HUTG-035786
1492642,Hermosa casa por el precio de un apartamiento,7978570,Victor,,L'Escala,42.11023,3.15724,Entire home/apt,145,2,18,8/11/21,0.44,1,260,2,HUTG-031290
1492778,Casa en el Port de la Selva,7946067,Rosa,,El Port de la Selva,42.3352,3.20453,Entire home/apt,142,5,106,8/4/21,1.05,1,332,3,
1495714,Apartment Sa Boadella 2 LLoret de Mar  Costa Brava,7994504,Montserrat,,Lloret de Mar,41.69373,2.8244,Entire home/apt,119,5,17,8/31/21,0.22,2,31,7,
1496386,"Seaside villa 1min. walk to the beach, holds 10",7997322,Montserrat,,Sant Feliu de Guíxols,41.7904,3.04715,Entire home/apt,195,7,2,8/3/14,0.02,1,59,0,CHG00612514001
1499488,"Fenals –ö–≤–∞—Ä—Ç–∏—Ä–∞, 2 —Å–ø –∏ –≥–æ—Å—Ç–∏–Ω–∞—è",8012949,Andrey,,Lloret de Mar,41.69502,2.83178,Entire home/apt,100,4,12,6/22/16,0.12,2,135,0,HUTG-020901
1509705,House in Costa Brava,6150818,Alicia,,Castell-Platja d'Aro,41.79874,3.04817,Entire home/apt,103,20,1,8/9/17,0.02,1,365,0,
1511355,"Disconnect, Tossa, sea and mountains.",8071821,Jose Luis,,Tossa de Mar,41.718285,2.929561,Entire home/apt,70,4,54,12/3/21,0.58,1,358,5,HUTG-014451
1513081,the house of the forest in Gaüses,8080028,Luis,,Vilopriu,42.10043,2.96449,Entire home/apt,200,2,8,8/14/16,0.08,1,364,0,HUTG026454
1514576,Costa Brava - Pals para 5 personas,8086410,Pilar,,Pals,41.96911,3.14471,Entire home/apt,75,6,27,9/4/21,0.29,1,266,5,HUTG-018960
1527943,Costabravaforrent Segalar 4,4208003,Cristina,,Albons,42.10369,3.0823,Entire home/apt,96,4,4,7/31/20,0.05,32,84,0,HUTG-005578
1538300,"COSTA BRAVA, PLAYA DE ARO!!!!!",8194362,Maximiliano,,Castell-Platja d'Aro,41.80625,3.05665,Entire home/apt,150,7,2,7/16/18,0.02,1,364,0,HUTG-012510
1541336,Guest house Mas Cadavall,8215882,Patricia,,Serinyà,42.18425,2.76375,Private room,72,1,102,12/5/21,1.53,1,358,10,PG-000110
1558115,Casa Bali Costa Brava,8294294,Sergio,,Palafrugell,41.92607,3.1464,Entire home/apt,457,2,2,9/20/21,0.06,1,251,1,HUTG-029481-71
1558982,Apartment ideal for 2-4 people,8297719,Miriam,,Girona,41.9723,2.82554,Entire home/apt,71,2,109,8/21/21,1.14,1,183,4,HUTG008761-19
1563251,Villa 6 personnes Piscine privative et Vue Golf,8317810,Eugenie,,Navata,42.22583,2.8725,Entire home/apt,290,5,28,8/21/21,0.35,2,365,2,HUTG-049054
